id,Rows_Timeline Chart,Columns_Timeline Chart,Category,Date_Born,Full Name,Gender,Id,Is Recipient Active,Table Name_Award Only,Table Name_Birth Death,Born country,Date_Award,Date_Died,Date_Earliest,Date_End,First Name,Last Name,Motivation,Motivaton_Cleaned,Table Name,Age (Years) at Award,Decade_Born,Year,Born_Country_Latitude,Born_Country_Longitude,Born_Country_coordinates,continent
822,0,51795,Physics,Sep 1959,Saul Perlmutter,Male,864,Alive,Start,Start,USA,Dec 2011,,Nov 1817,Mar 2023,Saul,Perlmutter,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Start,52,1950,2011,37.09024,-95.712891,"37.09024, -95.712891",North America
823,0,54507,Physics,Feb 1967,Brian P. Schmidt,Male,865,Alive,Start,Start,USA,Dec 2011,,Nov 1817,Mar 2023,Brian P.,Schmidt,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Start,44,1960,2011,37.09024,-95.712891,"37.09024, -95.712891",North America
824,0,55533,Physics,Dec 1969,Adam G. Riess,Male,866,Alive,Start,Start,USA,Dec 2011,,Nov 1817,Mar 2023,Adam G.,Riess,"""for the discovery of the accelerating expansion of the Universe through observations of distant supernovae""",for the discovery of the accelerating expansion of the Universe through observations of distant supernovae,Start,42,1960,2011,37.09024,-95.712891,"37.09024, -95.712891",North America
825,0,44980,Chemistry,Jan 1941,Dan Shechtman,Male,867,Alive,Start,Start,British Mandate of Palestine (now Israel),Dec 2011,,Nov 1817,Mar 2023,Dan,Shechtman,"""for the discovery of quasicrystals""",for the discovery of quasicrystals,Start,70,1940,2011,31.046051,34.851612,"31.046051, 34.851612",Africa
826,0,41408,Literature,Apr 1931,Tomas Tranströmer,Male,868,Deceased,Start,Start,Sweden,Dec 2011,Mar 2015,Nov 1817,Mar 2015,Tomas,Tranströmer,"""because through his condensed translucent images he gives us fresh access to reality""",because through his condensed translucent images he gives us fresh access to reality,Start,80,1930,2011,60.12816100000001,18.643501,"60.12816100000001, 18.643501",Europe
827,0,44162,Peace,Oct 1938,Ellen Johnson Sirleaf,Female,869,Alive,Start,Start,Liberia,Dec 2011,,Nov 1817,Mar 2023,Ellen,Johnson Sirleaf,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,Start,73,1930,2011,6.428055,-9.429499000000002,"6.428055, -9.429499000000002",Africa
828,0,56310,Peace,Feb 1972,Leymah Gbowee,Female,870,Alive,Start,Start,Liberia,Dec 2011,,Nov 1817,Mar 2023,Leymah,Gbowee,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,Start,39,1970,2011,6.428055,-9.429499000000002,"6.428055, -9.429499000000002",Africa
829,0,58873,Peace,Feb 1979,Tawakkol Karman,Female,871,Alive,Start,Start,Yemen,Dec 2011,,Nov 1817,Mar 2023,Tawakkol,Karman,"""for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work""",for their non-violent struggle for the safety of women and for women's rights to full participation in peace-building work,Start,32,1970,2011,15.552727,48.516388,"15.552727, 48.516388",Africa
830,0,45886,Economics,Jul 1943,Thomas J. Sargent,Male,872,Alive,Start,Start,USA,Dec 2011,,Nov 1817,Mar 2023,Thomas J.,Sargent,"""for their empirical research on cause and effect in the macroeconomy""",for their empirical research on cause and effect in the macroeconomy,Start,68,1940,2011,37.09024,-95.712891,"37.09024, -95.712891",North America
831,0,45615,Economics,Oct 1942,Christopher A. Sims,Male,873,Alive,Start,Start,USA,Dec 2011,,Nov 1817,Mar 2023,Christopher A.,Sims,"""for their empirical research on cause and effect in the macroeconomy""",for their empirical research on cause and effect in the macroeconomy,Start,69,1940,2011,37.09024,-95.712891,"37.09024, -95.712891",North America
832,0,42309,Medicine,Oct 1933,Sir John B. Gurdon,Male,874,Alive,Start,Start,United Kingdom,Dec 2012,,Nov 1817,Mar 2023,Sir John B.,Gurdon,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",for the discovery that mature cells can be reprogrammed to become pluripotent,Start,79,1930,2012,55.378051,-3.435973,"55.378051, -3.435973",Europe
833,0,52873,Medicine,Sep 1962,Shinya Yamanaka,Male,875,Alive,Start,Start,Japan,Dec 2012,,Nov 1817,Mar 2023,Shinya,Yamanaka,"""for the discovery that mature cells can be reprogrammed to become pluripotent""",for the discovery that mature cells can be reprogrammed to become pluripotent,Start,50,1960,2012,36.204824,138.252924,"36.204824, 138.252924",Asia
834,0,46306,Physics,Sep 1944,Serge Haroche,Male,876,Alive,Start,Start,Morocco,Dec 2012,,Nov 1817,Mar 2023,Serge,Haroche,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Start,68,1940,2012,31.791702,-7.092619999999999,"31.791702, -7.092619999999999",Africa
835,0,46106,Physics,Feb 1944,David J. Wineland,Male,877,Alive,Start,Start,USA,Dec 2012,,Nov 1817,Mar 2023,David J.,Wineland,"""for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems""",for ground-breaking experimental methods that enable measuring and manipulation of individual quantum systems,Start,68,1940,2012,37.09024,-95.712891,"37.09024, -95.712891",North America
836,0,45791,Chemistry,Apr 1943,Robert J. Lefkowitz,Male,878,Alive,Start,Start,USA,Dec 2012,,Nov 1817,Mar 2023,Robert J.,Lefkowitz,"""for studies of G-protein-coupled receptors""",for studies of G-protein-coupled receptors,Start,69,1940,2012,37.09024,-95.712891,"37.09024, -95.712891",North America
837,0,50219,Chemistry,May 1955,Brian Kobilka,Male,879,Alive,Start,Start,USA,Dec 2012,,Nov 1817,Mar 2023,Brian,Kobilka,"""for studies of G-protein-coupled receptors""",for studies of G-protein-coupled receptors,Start,57,1950,2012,37.09024,-95.712891,"37.09024, -95.712891",North America
838,0,50102,Literature,Feb 1955,Mo Yan,Male,880,Alive,Start,Start,China,Dec 2012,,Nov 1817,Mar 2023,Mo,Yan,"""who with hallucinatory realism merges folk tales history and the contemporary""",who with hallucinatory realism merges folk tales history and the contemporary,Start,57,1950,2012,35.86166,104.195397,"35.86166, 104.195397",Asia
839,0,48960,Economics,Dec 1951,Alvin E. Roth,Male,882,Alive,Start,Start,USA,Dec 2012,,Nov 1817,Mar 2023,Alvin E.,Roth,"""for the theory of stable allocations and the practice of market design""",for the theory of stable allocations and the practice of market design,Start,61,1950,2012,37.09024,-95.712891,"37.09024, -95.712891",North America
840,0,38534,Economics,Jun 1923,Lloyd S. Shapley,Male,883,Deceased,Start,Start,USA,Dec 2012,Mar 2016,Nov 1817,Mar 2016,Lloyd S.,Shapley,"""for the theory of stable allocations and the practice of market design""",for the theory of stable allocations and the practice of market design,Start,89,1920,2012,37.09024,-95.712891,"37.09024, -95.712891",North America
841,0,48550,Medicine,Nov 1950,James E. Rothman,Male,884,Alive,Start,Start,USA,Dec 2013,,Nov 1817,Mar 2023,James E.,Rothman,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",for their discoveries of machinery regulating vesicle traffic a major transport system in our cells,Start,63,1950,2013,37.09024,-95.712891,"37.09024, -95.712891",North America
842,0,47877,Medicine,Dec 1948,Randy W. Schekman,Male,885,Alive,Start,Start,USA,Dec 2013,,Nov 1817,Mar 2023,Randy W.,Schekman,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",for their discoveries of machinery regulating vesicle traffic a major transport system in our cells,Start,65,1940,2013,37.09024,-95.712891,"37.09024, -95.712891",North America
843,0,50425,Medicine,Dec 1955,Thomas C. Südhof,Male,886,Alive,Start,Start,Germany,Dec 2013,,Nov 1817,Mar 2023,Thomas C.,Südhof,"""for their discoveries of machinery regulating vesicle traffic a major transport system in our cells""",for their discoveries of machinery regulating vesicle traffic a major transport system in our cells,Start,58,1950,2013,51.165691,10.451526,"51.165691, 10.451526",Europe
844,0,41979,Physics,Nov 1932,François Englert,Male,887,Alive,Start,Start,Belgium,Dec 2013,,Nov 1817,Mar 2023,François,Englert,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider,Start,81,1930,2013,50.503887,4.469936,"50.503887, 4.469936",Europe
845,0,40722,Physics,May 1929,Peter Higgs,Male,888,Alive,Start,Start,United Kingdom,Dec 2013,,Nov 1817,Mar 2023,Peter,Higgs,"""for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider""",for the theoretical discovery of a mechanism that contributes to our understanding of the origin of mass of subatomic particles and which recently was confirmed through the discovery of the predicted fundamental particle by the ATLAS and CMS experiments at CERN's Large Hadron Collider,Start,84,1920,2013,55.378051,-3.435973,"55.378051, -3.435973",Europe
846,0,41012,Chemistry,Mar 1930,Martin Karplus,Male,889,Alive,Start,Start,Austria,Dec 2013,,Nov 1817,Mar 2023,Martin,Karplus,"""for the development of multiscale models for complex chemical systems""",for the development of multiscale models for complex chemical systems,Start,83,1930,2013,47.516231,14.550072,"47.516231, 14.550072",Europe
847,0,47276,Chemistry,May 1947,Michael Levitt,Male,890,Alive,Start,Start,South Africa,Dec 2013,,Nov 1817,Mar 2023,Michael,Levitt,"""for the development of multiscale models for complex chemical systems""",for the development of multiscale models for complex chemical systems,Start,66,1940,2013,-30.559482,22.937506,"-30.559482, 22.937506",Africa
848,0,44915,Chemistry,Nov 1940,Arieh Warshel,Male,891,Alive,Start,Start,British Mandate of Palestine (now Israel),Dec 2013,,Nov 1817,Mar 2023,Arieh,Warshel,"""for the development of multiscale models for complex chemical systems""",for the development of multiscale models for complex chemical systems,Start,73,1940,2013,31.046051,34.851612,"31.046051, 34.851612",Africa
849,0,41494,Literature,Jul 1931,Alice Munro,Female,892,Alive,Start,Start,Canada,Dec 2013,,Nov 1817,Mar 2023,Alice,Munro,"""master of the contemporary short story""",master of the contemporary short story,Start,82,1930,2013,56.130366,-106.346771,"56.130366, -106.346771",North America
850,0,44270,Economics,Feb 1939,Eugene F. Fama,Male,894,Alive,Start,Start,USA,Dec 2013,,Nov 1817,Mar 2023,Eugene F.,Fama,"""for their empirical analysis of asset prices""",for their empirical analysis of asset prices,Start,74,1930,2013,37.09024,-95.712891,"37.09024, -95.712891",North America
851,0,49273,Economics,Oct 1952,Lars Peter Hansen,Male,895,Alive,Start,Start,USA,Dec 2013,,Nov 1817,Mar 2023,Lars Peter,Hansen,"""for their empirical analysis of asset prices""",for their empirical analysis of asset prices,Start,61,1950,2013,37.09024,-95.712891,"37.09024, -95.712891",North America
852,0,46870,Economics,Mar 1946,Robert J. Shiller,Male,896,Alive,Start,Start,USA,Dec 2013,,Nov 1817,Mar 2023,Robert J.,Shiller,"""for their empirical analysis of asset prices""",for their empirical analysis of asset prices,Start,67,1940,2013,37.09024,-95.712891,"37.09024, -95.712891",North America
853,0,44547,Medicine,Nov 1939,John O'Keefe,Male,903,Alive,Start,Start,USA,Dec 2014,,Nov 1817,Mar 2023,John,O'Keefe,"""for their discoveries of cells that constitute a positioning system in the brain""",for their discoveries of cells that constitute a positioning system in the brain,Start,75,1930,2014,37.09024,-95.712891,"37.09024, -95.712891",North America
854,0,52995,Medicine,Jan 1963,May-Britt Moser,Female,904,Alive,Start,Start,Norway,Dec 2014,,Nov 1817,Mar 2023,May-Britt,Moser,"""for their discoveries of cells that constitute a positioning system in the brain""",for their discoveries of cells that constitute a positioning system in the brain,Start,51,1960,2014,60.47202399999999,8.468945999999999,"60.47202399999999, 8.468945999999999",Europe
855,0,52743,Medicine,Apr 1962,Edvard I. Moser,Male,905,Alive,Start,Start,Norway,Dec 2014,,Nov 1817,Mar 2023,Edvard I.,Moser,"""for their discoveries of cells that constitute a positioning system in the brain""",for their discoveries of cells that constitute a positioning system in the brain,Start,52,1960,2014,60.47202399999999,8.468945999999999,"60.47202399999999, 8.468945999999999",Europe
856,0,40603,Physics,Jan 1929,Isamu Akasaki,Male,906,Deceased,Start,Start,Japan,Dec 2014,Apr 2021,Nov 1817,Apr 2021,Isamu,Akasaki,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Start,85,1920,2014,36.204824,138.252924,"36.204824, 138.252924",Asia
857,0,52150,Physics,Sep 1960,Hiroshi Amano,Male,907,Alive,Start,Start,Japan,Dec 2014,,Nov 1817,Mar 2023,Hiroshi,Amano,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Start,54,1960,2014,36.204824,138.252924,"36.204824, 138.252924",Asia
858,0,49846,Physics,May 1954,Shuji Nakamura,Male,908,Alive,Start,Start,Japan,Dec 2014,,Nov 1817,Mar 2023,Shuji,Nakamura,"""for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources""",for the invention of efficient blue light-emitting diodes which has enabled bright and energy-saving white light sources,Start,60,1950,2014,36.204824,138.252924,"36.204824, 138.252924",Asia
859,0,51908,Chemistry,Jan 1960,Eric Betzig,Male,909,Alive,Start,Start,USA,Dec 2014,,Nov 1817,Mar 2023,Eric,Betzig,"""for the development of super-resolved fluorescence microscopy""",for the development of super-resolved fluorescence microscopy,Start,54,1960,2014,37.09024,-95.712891,"37.09024, -95.712891",North America
860,0,52983,Chemistry,Dec 1962,Stefan W. Hell,Male,910,Alive,Start,Start,Romania,Dec 2014,,Nov 1817,Mar 2023,Stefan W.,Hell,"""for the development of super-resolved fluorescence microscopy""",for the development of super-resolved fluorescence microscopy,Start,52,1960,2014,45.943161,24.96676,"45.943161, 24.96676",Europe
861,0,49514,Chemistry,Jun 1953,William E. Moerner,Male,911,Alive,Start,Start,USA,Dec 2014,,Nov 1817,Mar 2023,William E.,Moerner,"""for the development of super-resolved fluorescence microscopy""",for the development of super-resolved fluorescence microscopy,Start,61,1950,2014,37.09024,-95.712891,"37.09024, -95.712891",North America
